Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
BLACKPINK - '2018 TOUR [IN YOUR AREA] SEOUL X BC CARD' MESSAGE VIDEO,2018-09-14T03:00:02Z,1453342,121284,6202
BLACKPINK - 2018 TOUR [IN YOUR AREA] SEOUL X BC CARD SPOT VIDEO #2,2018-09-14T03:00:01Z,787050,42626,1300
BLACKPINK - 2018 TOUR [IN YOUR AREA] SEOUL X BC CARD SPOT VIDEO,2018-09-12T01:00:00Z,834368,96288,6592
BLACKPINK x YouTube - BLACKPINK Reaches 10 Million Subscribers,2018-08-25T00:00:03Z,7482005,825904,41126
BLACKPINK - ‘블핑하우스 (BLACKPINK HOUSE)’ EP.12-2,2018-08-18T00:00:06Z,16261600,476019,10254
BLACKPINK - ‘블핑하우스 (BLACKPINK HOUSE)’ EP.12-4,2018-08-18T00:00:03Z,4876826,207760,10571
BLACKPINK - ‘블핑하우스 (BLACKPINK HOUSE)’ EP.12-1,2018-08-18T00:00:01Z,6536228,261995,6439
BLACKPINK - ‘블핑하우스 (BLACKPINK HOUSE)’ EP.12-3,2018-08-18T00:00:01Z,5262535,187560,4581
BLACKPINK - DDU-DU DDU-DU (JP Ver.) M/V,2018-08-17T08:00:01Z,13608728,923025,36225
BLACKPINK JAPAN SINGLE CD “DDU-DU DDU-DU” TRAILER,2018-08-17T08:00:00Z,1149923,83596,2324
BLACKPINK - '블핑하우스 (BLACKPINK HOUSE)' EP.12 PREVIEW,2018-08-13T05:00:01Z,2266583,154118,10782
BLACKPINK - ‘FOREVER YOUNG’ 0805 SBS Inkigayo,2018-08-05T05:32:56Z,59802233,1057816,42601
BLACKPINK - LISA 'Forever Young' FOCUSED CAMERA,2018-07-26T03:00:01Z,8015221,386029,11474
BLACKPINK - JENNIE 'Forever Young' FOCUSED CAMERA,2018-07-24T03:00:02Z,3610099,185903,6921
BLACKPINK - ‘FOREVER YOUNG’ 0722 SBS Inkigayo,2018-07-22T05:54:20Z,11817660,426867,20005
BLACKPINK - JISOO 'Forever Young' FOCUSED CAMERA,2018-07-18T01:00:02Z,11597488,636213,23669
BLACKPINK - ROSÉ 'Forever Young' FOCUSED CAMERA,2018-07-16T05:00:00Z,3159488,176236,7248
BLACKPINK - ‘FOREVER YOUNG’ 0715 SBS Inkigayo,2018-07-15T07:36:24Z,34756028,853117,31933
BLACKPINK - ‘SQUARE UP’ FAN SIGNING DAY IN YEOUIDO,2018-07-11T03:00:00Z,1070686,122388,5253
BLACKPINK - JISOO '뚜두뚜두 (DDU-DU DDU-DU)' FOCUSED CAMERA,2018-07-11T01:00:00Z,9717220,461431,17727
BLACKPINK - ROSÉ '뚜두뚜두 (DDU-DU DDU-DU)' FOCUSED CAMERA,2018-07-10T00:00:02Z,5978026,306554,12085
BLACKPINK - JENNIE '뚜두뚜두 (DDU-DU DDU-DU)' FOCUSED CAMERA,2018-07-09T08:00:00Z,9195976,326757,12993
BLACKPINK - ‘뚜두뚜두 (DDU-DU DDU-DU)’ 0708 SBS Inkigayo  : NO.1 OF THE WEEK,2018-07-08T06:13:14Z,3820448,223129,12235
BLACKPINK - LISA '뚜두뚜두 (DDU-DU DDU-DU)' FOCUSED CAMERA,2018-07-03T07:30:02Z,13769123,651666,22210
